ID_PERSONA;cluster_id;TESTO_PULITO;ETA_x;DURATA;Ral di uscita_x;TITOLO_DI_STUDIO;SESSO;GENERAZIONE;QUALIFICA;CCNL;Contenuti tecnici;Commento1;Livello di autonomia;Commento2;Opportunità di proporre nuove idee;Commento3;Sfide connesse al ruolo;Commento4;Relazione con il team;Commento5;Relazione con il management;Commento6;Ambiente fisico di lavoro;Commento7;Compensation e benefit;Commento8;Bilanciamento lavoro-vita privata;Commento9;Cultura e valori aziendali;Commento10;Opportunità professionale in altra azienda;Maggiore allineamento rispetto a competenze e interessi;Maggiore impatto sul risultato;Nuove sfide;Migliore offerta di Compensation e/o Benefit;Migliore bilanciamento vita privata/lavoro;Altro;Commento_finale;Consiglieresti Hera ai tuoi amici?;Cosa avrebbe potuto fare l'azienda per evitare la tua uscita?;tfidf_attività;tfidf_autonomia;tfidf_avuto;tfidf_bene;tfidf_buon;tfidf_cui;tfidf_esperienza;tfidf_feedback;tfidf_lavorare;tfidf_modo;tfidf_ottimo;tfidf_parte;tfidf_poco;tfidf_punto;tfidf_qualche;tfidf_sempre;tfidf_solo;tfidf_team;ANZIANITA_AZIENDALE;Ral di uscita_y;ETA_y;valutazione performance 2022;valutazione performance 2023;valutazione performance 2024;valutazione performance 2025;valutazione performance 2026;QUALIFICA_Operaio;QUALIFICA_Quadro;MACROGRUPPO_Ambiente, Economia Circolare e Servizi Operativi (2);MACROGRUPPO_Energie Rinnovabili;MACROGRUPPO_Governance, Persone e Funzioni Centrali;MACROGRUPPO_Gruppo Territoriale e Controllate;MACROGRUPPO_Gruppo Territoriale e Controllate (2);MACROGRUPPO_Innovazione e Trasformazione Digitale;MACROGRUPPO_Mercato, Clienti e Vendite;MACROGRUPPO_Reti e Infrastrutture;MACROGRUPPO_Servizi Corporate;MACROGRUPPO_Sviluppo Business e Partnership;MACRO_FAMIGLIA_PROFESSIONALE_ACQUISTI E APPALTI;MACRO_FAMIGLIA_PROFESSIONALE_AMBIENTE;MACRO_FAMIGLIA_PROFESSIONALE_AMMINISTRAZIONE, FINANZA E CONTROLLO;MACRO_FAMIGLIA_PROFESSIONALE_BUSINESS DEVELOPMENT;MACRO_FAMIGLIA_PROFESSIONALE_COMUNICAZIONE E STAKEHOLDER MANAGEMENT;MACRO_FAMIGLIA_PROFESSIONALE_DISTRIBUZIONE ENERGY;MACRO_FAMIGLIA_PROFESSIONALE_EDILE;MACRO_FAMIGLIA_PROFESSIONALE_ILLUMINAZIONE PUBBLICA;MACRO_FAMIGLIA_PROFESSIONALE_INFORMATION E COMMUNICATION TECHNOLOGY;MACRO_FAMIGLIA_PROFESSIONALE_INGEGNERIA;MACRO_FAMIGLIA_PROFESSIONALE_INNOVAZIONE E SVILUPPO TECNOLOGICO;MACRO_FAMIGLIA_PROFESSIONALE_LABORATORI;MACRO_FAMIGLIA_PROFESSIONALE_MARKETING, VENDITA E GESTIONE CLIENTI;MACRO_FAMIGLIA_PROFESSIONALE_OPERATIONS;MACRO_FAMIGLIA_PROFESSIONALE_PERSONALE E ORGANIZZAZIONE;MACRO_FAMIGLIA_PROFESSIONALE_REGOLAZIONE, GOVERNANCE E COMPLIANCE;MACRO_FAMIGLIA_PROFESSIONALE_Sconosciuto;MACRO_FAMIGLIA_PROFESSIONALE_TRADING;MACRO_FAMIGLIA_PROFESSIONALE_VARIE;FL_RESPONSABILE_Sconosciuto;FL_RESPONSABILE_Sì
1E+14;1;abbastanza crescita tecnica possibile continua resta punto miglioramento dipendeva progetto spesso oltre spazio organizzare funzionato bene abbastanza spazio proporre serviva metodo stato decisivo sarebbe purtroppo obiettivi poco sfidanti stato elemento determinante solo parzialmente comunicazione sempre efficace aumentato insoddisfazione buona priorità abbastanza chiare supportato permanenza davvero strumenti eccellenti ciò mancherà esperienza solida pacchetto complessivamente buono funzionato bene alterno flessibilità discreta resta punto miglioramento sarebbe margine coerenza inciso pur essendo unico nuova posizione allineata ciò voglio sviluppare;63;37;26033,528;NESSUNO;M;BOOMERS;Impiegato;FEDERAMBIENTE;3;"Abbastanza in linea: crescita tecnica possibile ma non continua; resta un punto di miglioramento. Dipendeva molto dal progetto.";4;"In linea e spesso oltre: spazio per organizzare il lavoro; ha funzionato bene.";3;"Abbastanza in linea: spazio per proporre, ma serviva più metodo; non è stato decisivo, ma migliorabile. Con piccoli aggiustamenti sarebbe migliorato molto.";1;"Purtroppo non in linea: obiettivi poco sfidanti; è stato un elemento determinante.";2;"Solo parzialmente in linea: comunicazione non sempre efficace; ha aumentato l'insoddisfazione.";4;"Valutazione buona: priorità abbastanza chiare; ha supportato la permanenza.";5;"Aspetto davvero positivo: strumenti eccellenti; è ciò che mi mancherà di più.";4;"Esperienza solida: pacchetto complessivamente buono; ha funzionato bene.";3;"Alterno: flessibilità discreta; resta un punto di miglioramento. Con piccoli aggiustamenti sarebbe migliorato molto.";2;"C'era margine: coerenza migliorabile; ha inciso, pur non essendo l'unico motivo.";0;1;0;0;0;0;0;Nuova posizione più allineata a ciò che voglio sviluppare.;7;Maggiore coerenza tra valori dichiarati e pratiche.;0;0;0;0,218651882;0;0;0,090953452;0;0;0;0;0;0,111232744;0,149755421;0;0,093072764;0,079125951;0;3,778815373;1,131079493;2,416431319;6;2;7;6;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1E+14;6;eccellente sfide tecniche stimolanti varie reso esperienza positiva sopra possibilità gestire priorità stato pienamente innovazione sempre prioritaria contribuito purtroppo pochi progetti nuovi stato motivi principali ben oltre ottima collaborazione ciò mancherà buona feedback regolare supportato permanenza ben oltre strumenti eccellenti superato nettamente attese sotto retribuzione percepita competitiva pesato decisione spesso oltre carichi generalmente equilibrati stato elemento dipendeva progetto buona cultura positiva stato elemento dipendeva progetto;60;30;26159,528;NESSUNO;M;BOOMERS;Impiegato;FEDERAMBIENTE;5;"Eccellente: sfide tecniche stimolanti e varie; ha reso l'esperienza molto positiva.";4;"Sopra le aspettative: possibilità di gestire priorità; non è stato un motivo di uscita.";2;"Non pienamente soddisfacente: innovazione non sempre prioritaria; ha contribuito alla scelta.";1;"Purtroppo non in linea: pochi progetti nuovi; è stato uno dei motivi principali.";5;"Ben oltre le aspettative: ottima collaborazione; è ciò che mi mancherà di più.";4;"Valutazione buona: feedback regolare; ha supportato la permanenza.";5;"Ben oltre le aspettative: strumenti eccellenti; ha superato nettamente le attese.";1;"Molto sotto le aspettative: retribuzione percepita non competitiva; ha pesato molto sulla decisione.";4;"In linea e spesso oltre: carichi generalmente equilibrati; è stato un elemento positivo. Dipendeva molto dal progetto.";4;"Valutazione buona: cultura positiva; è stato un elemento positivo. Dipendeva molto dal progetto.";0;0;0;1;0;0;0;;9;Percorsi di crescita più chiari e progetti più sfidanti.;0;0;0;0;0;0;0,091278802;0,127030942;0;0;0;0;0;0;0;0,093405694;0;0;0,5608427;4,192877526;2,224261198;2;2;2;6;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1E+14;3;esperienza solida collaborazioni utili colleghi esperti stato debole previsto spazi decisionali ridotti inciso pur essendo unico alcuni solo parzialmente ascolto presente poco strutturato stato fattore rilevante margine attività spesso simili stato fattore rilevante sarebbe solo parzialmente comunicazione sempre efficace avuto impatto pienamente allineamento sempre chiaro inciso pur essendo unico debole previsto dotazioni migliorabili avuto impatto dipendeva progetto spesso oltre riconoscimento coerente stato elemento abbastanza dipendeva periodo stato decisivo buona valori chiari supportato permanenza;59;29;27551,566;NESSUNO;F;BOOMERS;Operaio;FEDERAMBIENTE;4;"Esperienza solida: collaborazioni utili con colleghi esperti; non è stato un motivo di uscita.";2;"Più debole del previsto: spazi decisionali ridotti; ha inciso, pur non essendo l'unico motivo. In alcuni periodi era diverso.";2;"Solo parzialmente in linea: ascolto presente ma poco strutturato; è stato un fattore rilevante.";2;"C'era margine: attività spesso simili; è stato un fattore rilevante. Con piccoli aggiustamenti sarebbe migliorato molto.";2;"Solo parzialmente in linea: comunicazione non sempre efficace; ha avuto un impatto.";2;"Non pienamente soddisfacente: allineamento non sempre chiaro; ha inciso, pur non essendo l'unico motivo.";2;"Più debole del previsto: dotazioni migliorabili; ha avuto un impatto. Dipendeva molto dal progetto.";4;"In linea e spesso oltre: riconoscimento coerente; è stato un elemento positivo.";3;"Abbastanza in linea: dipendeva dal periodo; non è stato decisivo, ma migliorabile.";4;"Valutazione buona: valori chiari; ha supportato la permanenza.";0;0;0;1;0;0;0;;9;Feedback più costante e priorità più chiare.;0,121490403;0;0,193231473;0;0;0;0,079460712;0;0;0;0;0;0,097177544;0;0;0,162624462;0,138255433;0;0,446820047;0,877568111;0,398645042;5;5;5;4;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
3E+14;8;tratti buon mix dipendeva progetto stato decisivo sotto spazi decisionali ridotti stato fattore rilevante purtroppo difficile trasformare proposte azioni pesato decisione abbastanza sfide presenti continue stato decisivo sarebbe team disponibile apprezzato sarebbe ben lontano quanto aspettavo supporto insufficiente pesato decisione spazi strumenti buoni supportato permanenza critico retribuzione percepita competitiva pesato decisione margine equilibrio sempre gestibile stato fattore rilevante alcuni tratti valori condivisibili sempre applicati stato decisivo coerente mie competenze interessi;30;3;26411,528;NESSUNO;F;MILLENNIALS;Impiegato;FEDERGASACQUA;3;"In linea a tratti: buon mix ma dipendeva dal progetto; non è stato decisivo, ma migliorabile.";2;"Sotto le aspettative: spazi decisionali ridotti; è stato un fattore rilevante.";1;"Purtroppo non in linea: difficile trasformare proposte in azioni; ha pesato molto sulla decisione.";3;"Abbastanza in linea: sfide presenti, ma non continue; non è stato decisivo, ma migliorabile. Con piccoli aggiustamenti sarebbe migliorato molto.";4;"Molto positivo: team disponibile; è un aspetto che ho apprezzato. Con piccoli aggiustamenti sarebbe migliorato molto.";1;"Ben lontano da quanto mi aspettavo: supporto insufficiente; ha pesato molto sulla decisione.";4;"Molto positivo: spazi e strumenti buoni; ha supportato la permanenza.";1;"Aspetto critico: retribuzione percepita non competitiva; ha pesato molto sulla decisione.";2;"C'era margine: equilibrio non sempre gestibile; è stato un fattore rilevante. In alcuni periodi era diverso.";3;"In linea a tratti: valori condivisibili, ma non sempre applicati; non è stato decisivo, ma migliorabile.";0;1;0;0;0;0;0;Ruolo più coerente con le mie competenze e interessi.;9;Feedback più costante e priorità più chiare.;0;0;0;0;0,10028454;0;0;0;0;0;0;0;0;0;0;0,16293914;0;0,112066366;2,233174955;0,402850234;1,839920954;6;5;1;6;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1E+14;3;margine formazione tecnica sporadica aumentato insoddisfazione dipendeva progetto sotto poca delega priorità scelte inciso modo significativo eccellente cultura dell innovazione concreta reso esperienza positiva abbastanza sfide presenti continue area cui può lavorare sopra media team coeso stato punto forza ben oltre leadership efficace degli aspetti migliori spesso oltre dotazioni adeguate apprezzato maggiore chiarezza sarebbe stato ottimo ben oltre riconoscimento economico superiore attese superato nettamente attese buona flessibilità stato elemento discreto cultura area cui può lavorare sarebbe nuova posizione allineata ciò voglio sviluppare;47;3;65605;NESSUNO;M;GEN X;Quadro;FEDERGASACQUA;2;"C'era margine: formazione tecnica sporadica; ha aumentato l'insoddisfazione. Dipendeva molto dal progetto.";1;"Molto sotto le aspettative: poca delega su priorità e scelte; ha inciso in modo significativo.";5;"Eccellente: cultura dell'innovazione concreta; ha reso l'esperienza molto positiva.";3;"Abbastanza in linea: sfide presenti, ma non continue; è un'area su cui si può lavorare.";5;"Molto sopra la media: team molto coeso; è stato un punto di forza.";5;"Ben oltre le aspettative: leadership molto efficace; è uno degli aspetti migliori.";4;"In linea e spesso oltre: dotazioni adeguate; è un aspetto che ho apprezzato. Con maggiore chiarezza sarebbe stato ottimo.";5;"Ben oltre le aspettative: riconoscimento economico superiore alle attese; ha superato nettamente le attese.";4;"Molto positivo: buona flessibilità; è stato un elemento positivo.";3;"Nel complesso discreto: cultura ok nel complesso; è un'area su cui si può lavorare. Con piccoli aggiustamenti sarebbe migliorato molto.";0;1;0;0;0;0;0;Nuova posizione più allineata a ciò che voglio sviluppare.;8;Più delega e chiarezza sulle responsabilità.;0;0;0;0;0;0,1633418;0,080341223;0;0,159898797;0,122836649;0,08972599;0;0;0,06614116;0;0;0;0,113089355;0,586181068;-0,224837963;0,20647492;4;1;6;6;5;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1E+14;2;tratti buon mix dipendeva progetto area cui può lavorare buona possibilità gestire priorità stato sarebbe davvero forte supporto portare avanti idee reso esperienza positiva sopra media responsabilità crescenti ciò mancherà spesso oltre collaborazione efficace stato elemento alcuni debole previsto allineamento sempre chiaro aumentato insoddisfazione alcuni discreto strumenti sufficienti determinato solo alterno margini variabile benefit stato decisivo margine equilibrio sempre gestibile stato fattore rilevante sotto alcuni comportamenti avuto impatto maggiore chiarezza sarebbe stato ottimo;60;42;26663,528;NESSUNO;F;BOOMERS;Impiegato;FEDERGASACQUA;3;"In linea a tratti: buon mix ma dipendeva dal progetto; è un'area su cui si può lavorare.";4;"Valutazione buona: possibilità di gestire priorità; non è stato un motivo di uscita. Con piccoli aggiustamenti sarebbe migliorato molto.";5;"Aspetto davvero positivo: forte supporto nel portare avanti idee; ha reso l'esperienza molto positiva.";5;"Molto sopra la media: responsabilità crescenti; è ciò che mi mancherà di più.";4;"In linea e spesso oltre: collaborazione efficace; è stato un elemento positivo. In alcuni periodi era diverso.";2;"Più debole del previsto: allineamento non sempre chiaro; ha aumentato l'insoddisfazione. In alcuni periodi era diverso.";3;"Nel complesso discreto: strumenti sufficienti; non ha determinato la scelta da solo.";3;"Alterno: margini su variabile/benefit; non è stato decisivo, ma migliorabile.";2;"C'era margine: equilibrio non sempre gestibile; è stato un fattore rilevante.";2;"Sotto le aspettative: alcuni comportamenti non in linea; ha avuto un impatto. Con maggiore chiarezza sarebbe stato ottimo.";0;0;0;0;0;1;0;;8;Feedback più costante e priorità più chiare.;0;0;0,118290843;0;0,122545593;0,098897341;0,097287202;0;0,096812732;0;0,108651451;0;0;0;0;0,199108194;0,084636066;0;0,991594948;0,851670969;-0,273950384;5;2;2;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
3E+14;4;discreto contenuti adeguati alcuni momenti piatti determinato solo sarebbe abbastanza dipendeva responsabile progetto determinato solo spesso oltre feedback costruttivo iniziative supportato permanenza sarebbe purtroppo obiettivi poco sfidanti stato motivi principali spesso oltre team disponibile stato alcuni pienamente feedback sporadico avuto impatto abbastanza strumenti sufficienti inciso parte alcuni complessivamente adeguata resta punto miglioramento pienamente flessibilità limitata stato fattore rilevante sopra media senso appartenenza alto superato nettamente attese;39;3;28055,566;NESSUNO;M;MILLENNIALS;Operaio;FEDERAMBIENTE;3;"Nel complesso discreto: contenuti adeguati, con alcuni momenti più piatti; non ha determinato la scelta da solo. Con piccoli aggiustamenti sarebbe migliorato molto.";3;"Abbastanza in linea: dipendeva dal responsabile/progetto; non ha determinato la scelta da solo.";4;"In linea e spesso oltre: feedback costruttivo sulle iniziative; ha supportato la permanenza. Con piccoli aggiustamenti sarebbe migliorato molto.";1;"Purtroppo non in linea: obiettivi poco sfidanti; è stato uno dei motivi principali.";4;"In linea e spesso oltre: team disponibile; non è stato un motivo di uscita. In alcuni periodi era diverso.";2;"Non pienamente soddisfacente: feedback sporadico; ha avuto un impatto.";3;"Abbastanza in linea: strumenti sufficienti; ha inciso in parte. In alcuni periodi era diverso.";3;"Soddisfacente ma migliorabile: complessivamente adeguata; resta un punto di miglioramento.";2;"Non pienamente soddisfacente: flessibilità limitata; è stato un fattore rilevante.";5;"Molto sopra la media: senso di appartenenza alto; ha superato nettamente le attese.";0;0;0;0;1;0;0;;5;Percorsi di crescita più chiari e progetti più sfidanti e Feedback più costante e priorità più chiare.;0;0;0,11489614;0;0;0;0;0,263014449;0;0;0;0,098988313;0,115564246;0,077793515;0;0;0,164414371;0,133012762;-0,110624038;-0,489573785;-0,658290627;0;6;8;6;5;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3E+14;1;sopra collaborazioni utili colleghi esperti stato alcuni critico continui passaggi autorizzativi inciso modo significativo alcune idee recepite altre meno area cui può lavorare margine sfide limitate tempo aumentato insoddisfazione maggiore chiarezza sarebbe stato ottimo ben oltre ottima collaborazione reso esperienza positiva spesso oltre feedback regolare funzionato bene sopra spazi strumenti buoni supportato permanenza critico riconoscimento economico insufficiente pesato decisione critico carichi orari spesso sostenibili inciso modo significativo pienamente coerenza contribuito dipendeva progetto;36;4;26915,528;NESSUNO;M;MILLENNIALS;Impiegato;FEDERGASACQUA;4;"Sopra le aspettative: collaborazioni utili con colleghi esperti; non è stato un motivo di uscita. In alcuni periodi era diverso.";1;"Aspetto critico: continui passaggi autorizzativi; ha inciso in modo significativo.";3;"Soddisfacente ma migliorabile: alcune idee recepite, altre meno; è un'area su cui si può lavorare.";2;"C'era margine: sfide limitate nel tempo; ha aumentato l'insoddisfazione. Con maggiore chiarezza sarebbe stato ottimo.";5;"Ben oltre le aspettative: ottima collaborazione; ha reso l'esperienza molto positiva.";4;"In linea e spesso oltre: feedback regolare; ha funzionato bene.";4;"Sopra le aspettative: spazi e strumenti buoni; ha supportato la permanenza.";1;"Aspetto critico: riconoscimento economico insufficiente; ha pesato molto sulla decisione.";1;"Aspetto critico: carichi e orari spesso non sostenibili; ha inciso in modo significativo.";2;"Non pienamente soddisfacente: coerenza migliorabile; ha contribuito alla scelta. Dipendeva molto dal progetto.";0;0;0;0;1;0;0;;7;Maggiore competitività del pacchetto economico/benefit e Migliore pianificazione dei carichi e più flessibilità.;0;0;0;0,099239355;0;0,083928372;0,082561941;0,114899856;0,082159286;0,252463972;0,092206113;0;0;0;0;0;0;0;2,537235365;-0,225503738;1,551665772;4;1;8;6;5;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1E+14;11;decisamente insufficiente operativo ripetitivo stato motivi principali debole previsto necessità maggiore fiducia contribuito sarebbe critico difficile trasformare proposte azioni inciso modo significativo spesso oltre progetti interessanti stato elemento dipendeva progetto sopra media ottima collaborazione stato punto forza decisamente insufficiente poca chiarezza priorità pesato decisione sopra dotazioni adeguate stato elemento alterno margini variabile benefit determinato solo dipendeva progetto discreto flessibilità discreta area cui può lavorare alterno valori condivisibili sempre applicati stato decisivo alcuni;49;30;27041,528;NESSUNO;F;GEN X;Impiegato;FEDERGASACQUA;1;"Decisamente insufficiente: molto lavoro operativo ripetitivo; è stato uno dei motivi principali.";2;"Più debole del previsto: necessità di maggiore fiducia; ha contribuito alla scelta. Con piccoli aggiustamenti sarebbe migliorato molto.";1;"Aspetto critico: difficile trasformare proposte in azioni; ha inciso in modo significativo.";4;"In linea e spesso oltre: progetti interessanti; è stato un elemento positivo. Dipendeva molto dal progetto.";5;"Molto sopra la media: ottima collaborazione; è stato un punto di forza.";1;"Decisamente insufficiente: poca chiarezza su priorità; ha pesato molto sulla decisione.";4;"Sopra le aspettative: dotazioni adeguate; è stato un elemento positivo.";3;"Alterno: margini su variabile/benefit; non ha determinato la scelta da solo. Dipendeva molto dal progetto.";3;"Nel complesso discreto: flessibilità discreta; è un'area su cui si può lavorare.";3;"Alterno: valori condivisibili, ma non sempre applicati; non è stato decisivo, ma migliorabile. In alcuni periodi era diverso.";0;0;1;0;0;0;0;;6;Canali strutturati per valorizzare idee e iniziative e Più delega e chiarezza sulle responsabilità.;0;0;0;0;0;0,088909696;0;0;0,087035612;0,133724119;0;0;0;0,072003498;0;0,089500127;0,076088668;0;0,408812495;0,487576777;0,014304798;2;2;2;2;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1E+14;6;esperienza solida opportunità apprendere campo stato spazio organizzare supportato permanenza decisamente insufficiente idee raramente accolte stato motivi principali punto forza contesto dinamico stato punto forza margine coordinamento volte faticoso inciso pur essendo unico alterno comunicazione aiuterebbe area cui può lavorare buona dotazioni adeguate stato elemento maggiore chiarezza sarebbe stato ottimo decisamente insufficiente benefit poco allineati mercato pesato decisione tratti flessibilità discreta stato decisivo davvero senso appartenenza alto ciò mancherà;32;6;27167,528;NESSUNO;F;MILLENNIALS;Impiegato;FEDERGASACQUA;4;"Esperienza solida: opportunità di apprendere sul campo; non è stato un motivo di uscita.";4;"Molto positivo: spazio per organizzare il lavoro; ha supportato la permanenza.";1;"Decisamente insufficiente: idee raramente accolte; è stato uno dei motivi principali.";5;"Punto di forza: contesto dinamico; è stato un punto di forza.";2;"C'era margine: coordinamento a volte faticoso; ha inciso, pur non essendo l'unico motivo.";3;"Alterno: più comunicazione aiuterebbe; è un'area su cui si può lavorare.";4;"Valutazione buona: dotazioni adeguate; è stato un elemento positivo. Con maggiore chiarezza sarebbe stato ottimo.";1;"Decisamente insufficiente: benefit poco allineati al mercato; ha pesato molto sulla decisione.";3;"In linea a tratti: flessibilità discreta; non è stato decisivo, ma migliorabile.";5;"Aspetto davvero positivo: senso di appartenenza alto; è ciò che mi mancherà di più.";0;0;0;0;0;0;1;;8;Canali strutturati per valorizzare idee e iniziative.;0;0;0;0;0;0,095302783;0,093751167;0;0,093293942;0;0,104702368;0;0,114654248;0,154361876;0;0;0;0;-0,528707102;-0,492668628;-0,94654581;2;0;1;6;5;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3E+14;5;margine formazione tecnica sporadica aumentato insoddisfazione alcuni sopra spazio organizzare apprezzato ben lontano quanto aspettavo difficile trasformare proposte azioni pesato decisione sopra buona varietà attività funzionato bene dipendeva progetto critico collaborazione difficile stato motivi principali alterno comunicazione aiuterebbe stato decisivo buona dotazioni adeguate stato alcuni debole previsto progressioni lente contribuito tratti flessibilità discreta inciso parte alcuni sopra valori chiari stato elemento sarebbe;27;1;27293,528;NESSUNO;M;MILLENNIALS;Impiegato;FEDERGASACQUA;2;"C'era margine: formazione tecnica sporadica; ha aumentato l'insoddisfazione. In alcuni periodi era diverso.";4;"Sopra le aspettative: spazio per organizzare il lavoro; è un aspetto che ho apprezzato.";1;"Ben lontano da quanto mi aspettavo: difficile trasformare proposte in azioni; ha pesato molto sulla decisione.";4;"Sopra le aspettative: buona varietà di attività; ha funzionato bene. Dipendeva molto dal progetto.";1;"Aspetto critico: collaborazione difficile; è stato uno dei motivi principali.";3;"Alterno: più comunicazione aiuterebbe; non è stato decisivo, ma migliorabile.";4;"Valutazione buona: dotazioni adeguate; non è stato un motivo di uscita. In alcuni periodi era diverso.";2;"Più debole del previsto: progressioni lente; ha contribuito alla scelta.";3;"In linea a tratti: flessibilità discreta; ha inciso in parte. In alcuni periodi era diverso.";4;"Sopra le aspettative: valori chiari; è stato un elemento positivo. Con piccoli aggiustamenti sarebbe migliorato molto.";0;1;0;0;0;0;0;;7;Canali strutturati per valorizzare idee e iniziative.;0,171591075;0;0;0,13489915;0;0;0;0;0;0;0;0,117565279;0;0;0;0;0;0;1,422347195;-0,199087208;0,686900224;7;2;8;6;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3E+14;8;contenuti adeguati alcuni momenti piatti determinato solo alcuni sopra possibilità gestire priorità supportato permanenza dipendeva progetto alterno alcune idee recepite altre meno resta punto miglioramento esperienza solida obiettivi abbastanza sfidanti stato critico collaborazione difficile stato elemento determinante margine allineamento sempre chiaro avuto impatto ben oltre ambiente confortevole ciò mancherà buona pacchetto complessivamente buono stato maggiore chiarezza sarebbe stato ottimo discreto gestibile picchi determinato solo allineamento sufficiente inciso parte;36;3;27419,528;NESSUNO;F;MILLENNIALS;Impiegato;FEDERGASACQUA;3;"Soddisfacente ma migliorabile: contenuti adeguati, con alcuni momenti più piatti; non ha determinato la scelta da solo. In alcuni periodi era diverso.";4;"Sopra le aspettative: possibilità di gestire priorità; ha supportato la permanenza. Dipendeva molto dal progetto.";3;"Alterno: alcune idee recepite, altre meno; resta un punto di miglioramento.";4;"Esperienza solida: obiettivi abbastanza sfidanti; non è stato un motivo di uscita.";1;"Aspetto critico: collaborazione difficile; è stato un elemento determinante.";2;"C'era margine: allineamento non sempre chiaro; ha avuto un impatto.";5;"Ben oltre le aspettative: ambiente molto confortevole; è ciò che mi mancherà di più.";4;"Valutazione buona: pacchetto complessivamente buono; non è stato un motivo di uscita. Con maggiore chiarezza sarebbe stato ottimo.";3;"Nel complesso discreto: gestibile, con picchi; non ha determinato la scelta da solo.";3;"Soddisfacente ma migliorabile: allineamento sufficiente; ha inciso in parte.";0;0;0;1;0;0;0;;7;Feedback più costante e priorità più chiare.;0;0;0,135120662;0;0;0;0,11112873;0;0;0;0,124109827;0,11641267;0;0,09148707;0;0,113718147;0,19335531;0;2,157159853;-0,023645575;2,032091076;0;5;2;6;5;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
